"BehaviorSpace results (NetLogo 7.0.4)","Table version 2.0"
"bankrun6.nlogox"
"event_study"
"07/11/2026 16:08:05:306 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","avg-connections","reserve-ratio","fundamental-shock?","lolr-active?","num-nodes","beta","watcher-share","watcher-credibility","risk-threshold","shock-size","spontaneous-concern","lolr-cap","forgetfulness","warmup-ticks","dynamic-rewiring?","weight-by-credibility-sum?","[step]","ticks-since-shock","liquidity-ratio","frac-withdrawn","frac-concerned","bank-alive?"
"60","6","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","142","117","0.04000000000000001","0","0.29","true"
"61","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","20","-1","0.04000000000000001","0","0.075","true"
"60","6","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","143","118","0.04000000000000001","0","0.29","true"
"61","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","21","-1","0.04000000000000001","0","0.08","true"
"60","6","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","144","119","0.04000000000000001","0","0.285","true"
"60","6","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","145","120","0.04000000000000001","0","0.29","true"
"61","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","22","-1","0.04000000000000001","0","0.08","true"
"60","6","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","146","121","0.04000000000000001","0","0.28","true"
"60","6","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","147","122","0.04000000000000001","0","0.27","true"
"61","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","23","-1","0.04000000000000001","0","0.08","true"
"60","6","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","148","123","0.04000000000000001","0","0.285","true"
"61","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","24","-1","0.04000000000000001","0","0.08","true"
"60","6","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","149","124","0.04000000000000001","0","0.28","true"
"61","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","25","-1","0.04000000000000001","0","0.085","true"
"60","6","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","150","125","0.04000000000000001","0","0.285","true"
"60","6","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","151","126","0.04000000000000001","0","0.28","true"
"61","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","26","1","0.024463459006140144","0.025","0.115","true"
"60","6","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","152","127","0.04000000000000001","0","0.28","true"
"60","6","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","153","128","0.04000000000000001","0","0.28","true"
"61","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","27","2","0.03473226470081236","0.025","0.12","true"
"60","6","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","154","129","0.04000000000000001","0","0.285","true"
"60","6","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","155","130","0.04000000000000001","0","0.285","true"
"61","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","28","3","0.04000000000000001","0.025","0.13","true"
"60","6","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","156","131","0.04000000000000001","0","0.275","true"
"60","6","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","157","132","0.04000000000000001","0","0.26","true"
"61","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","29","4","0.04000000000000001","0.025","0.13","true"
"60","6","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","158","133","0.04000000000000001","0","0.255","true"
"60","6","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","159","134","0.04000000000000001","0","0.25","true"
"61","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","30","5","0.04","0.02","0.13","true"
"62","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","0","-1","0.04","0","0","true"
"60","6","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","160","135","0.04000000000000001","0","0.245","true"
"61","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","31","6","0.04","0.02","0.13","true"
"62","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","1","-1","0.04","0","0.005","true"
"60","6","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","161","136","0.04000000000000001","0","0.25","true"
"61","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","32","7","0.04","0.02","0.135","true"
"62","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","2","-1","0.04","0","0.01","true"
"60","6","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","162","137","0.04000000000000001","0","0.26","true"
"60","6","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","163","138","0.04000000000000001","0","0.265","true"
"61","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","33","8","0.04","0.02","0.135","true"
"62","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","3","-1","0.04","0","0.02","true"
"60","6","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","164","139","0.04000000000000001","0","0.26","true"
"61","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","34","9","0.04","0.02","0.14","true"
"62","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","4","-1","0.04","0","0.025","true"
"60","6","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","165","140","0.04000000000000001","0","0.26","true"
"61","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","35","10","0.04","0.02","0.14","true"
"62","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","5","-1","0.04","0","0.025","true"
"60","6","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","166","141","0.04000000000000001","0","0.27","true"
"61","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","36","11","0.04","0.02","0.145","true"
"60","6","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","167","142","0.04000000000000001","0","0.27","true"
"61","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","37","12","0.04","0.02","0.14","true"
"62","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","6","-1","0.04","0","0.025","true"
"60","6","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","168","143","0.04000000000000001","0","0.26","true"
"61","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","38","13","0.04","0.02","0.15","true"
"60","6","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","169","144","0.04000000000000001","0","0.265","true"
"62","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","7","-1","0.04","0","0.025","true"
"60","6","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","170","145","0.04000000000000001","0","0.26","true"
"61","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","39","14","0.04","0.02","0.145","true"
"62","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","8","-1","0.04","0","0.03","true"
"60","6","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","171","146","0.04000000000000001","0","0.26","true"
"60","6","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","172","147","0.04000000000000001","0","0.245","true"
"61","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","40","15","0.04","0.02","0.145","true"
"60","6","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","173","148","0.04000000000000001","0","0.245","true"
"62","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","9","-1","0.04","0","0.035","true"
"61","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","41","16","0.04","0.02","0.145","true"
"60","6","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","174","149","0.04000000000000001","0","0.25","true"
"62","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","10","-1","0.04","0","0.04","true"
"60","6","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","175","150","0.04000000000000001","0","0.25","true"
"60","6","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","176","151","0.04000000000000001","0","0.245","true"
"61","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","42","17","0.04","0.02","0.145","true"
"60","6","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","177","152","0.04000000000000001","0","0.255","true"
"62","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","11","-1","0.04","0","0.045","true"
"60","6","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","178","153","0.04000000000000001","0","0.26","true"
"62","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","12","-1","0.04","0","0.05","true"
"60","6","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","179","154","0.04000000000000001","0","0.255","true"
"61","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","43","18","0.04","0.02","0.145","true"
"60","6","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","180","155","0.04000000000000001","0","0.26","true"
"62","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","13","-1","0.04","0","0.05","true"
"60","6","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","181","156","0.04000000000000001","0","0.265","true"
"61","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","44","19","0.04","0.02","0.15","true"
"64","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","0","-1","0.04","0","0","true"
"60","6","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","182","157","0.04000000000000001","0","0.265","true"
"62","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","14","-1","0.04","0","0.05","true"
"60","6","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","183","158","0.04000000000000001","0","0.26","true"
"64","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","1","-1","0.04","0","0","true"
"61","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","45","20","0.04","0.015","0.155","true"
"62","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","15","-1","0.04","0","0.05","true"
"60","6","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","184","159","0.04000000000000001","0","0.255","true"
"62","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","16","-1","0.04","0","0.055","true"
"60","6","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","185","160","0.04000000000000001","0","0.255","true"
"61","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","46","21","0.04","0.015","0.155","true"
"64","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","2","-1","0.04","0","0.01","true"
"62","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","17","-1","0.04","0","0.055","true"
"60","6","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","186","161","0.04000000000000001","0","0.25","true"
"61","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","47","22","0.04","0.015","0.16","true"
"60","6","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","187","162","0.04000000000000001","0","0.24","true"
"62","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","18","-1","0.04","0","0.06","true"
"64","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","3","-1","0.04","0","0.035","true"
"61","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","48","23","0.04","0.015","0.155","true"
"60","6","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","188","163","0.04000000000000001","0","0.23","true"
"64","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","4","-1","0.04","0","0.04","true"
"60","6","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","189","164","0.04000000000000001","0","0.225","true"
"58","6","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","98","73","0.04","0.005","0.3","true"
"61","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","49","24","0.04","0.015","0.16","true"
