"BehaviorSpace results (NetLogo 7.0.4)","Table version 2.0"
"bankrun6.nlogox"
"degree_vs_lethality"
"07/11/2026 15:56:57:672 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","avg-connections","reserve-ratio","fundamental-shock?","lolr-active?","num-nodes","beta","watcher-share","watcher-credibility","risk-threshold","shock-size","spontaneous-concern","lolr-cap","forgetfulness","warmup-ticks","dynamic-rewiring?","weight-by-credibility-sum?","[step]","bank-alive?","ticks-since-shock","peak-withdrawn","frac-withdrawn","frac-concerned","liquidity-ratio","count links / count turtles"
"10921","20","0.02","true","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0","0","0.165","0.02","10"
"10922","20","0.02","true","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0","0","0.165","0.02","10"
"10916","20","0.02","true","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0","0","0.165","0.02","10"
"10923","20","0.02","true","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0","0","0.15","0.02","10"
"10924","20","0.02","true","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0","0","0.145","0.02","10"
"10925","20","0.02","true","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0","0","0.265","0.02","10"
"10926","20","0.02","true","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0","0","0.2","0.02","10"
"10927","20","0.02","true","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0","0","0.18","0.02","10"
"10928","20","0.02","true","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0","0","0.195","0.02","10"
"10930","20","0.02","true","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0","0","0.22","0.02","10"
"10931","20","0.02","true","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0","0","0.185","0.02","10"
"10932","20","0.02","true","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0","0","0.25","0.02","10"
"10933","20","0.02","true","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0","0","0.2","0.02","10"
"10935","20","0.02","true","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0","0","0.205","0.02","10"
"10934","20","0.02","true","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0","0","0.2","0.02","10"
"10936","20","0.02","true","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0","0","0.2","0.02","10"
"10929","20","0.02","true","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0","0","0.155","0.020000000000000004","10"
"10937","20","0.02","true","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0","0","0.18","0.02","10"
"10938","20","0.02","true","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0","0","0.17","0.02","10"
"10939","20","0.02","true","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0","0","0.245","0.02","10"
"10940","20","0.02","true","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0","0","0.19","0.02","10"
"10941","20","0.02","true","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0","0","0.175","0.02","10"
"10942","20","0.02","true","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0","0","0.215","0.020000000000000004","10"
"10944","20","0.02","true","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0","0","0.18","0.02","10"
"10945","20","0.02","true","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0","0","0.16","0.02","10"
"10946","20","0.02","true","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0","0","0.21","0.02","10"
"10947","20","0.02","true","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0","0","0.19","0.02","10"
"10948","20","0.02","true","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0","0","0.24","0.02","10"
"10943","20","0.02","true","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0","0","0.18","0.02","10"
"10949","20","0.02","true","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0","0","0.165","0.02","10"
"10950","20","0.02","true","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0","0","0.15","0.02","10"
"10951","20","0.02","true","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0","0","0.175","0.007999999999999998","10"
"10953","20","0.02","true","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0","0","0.195","0.008000000000000002","10"
"10952","20","0.02","true","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0","0","0.2","0.007999999999999998","10"
"10954","20","0.02","true","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0","0","0.175","0.007999999999999998","10"
"10956","20","0.02","true","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0","0","0.265","0.008","10"
"10957","20","0.02","true","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0","0","0.23","0.007999999999999998","10"
"10958","20","0.02","true","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0","0","0.175","0.007999999999999998","10"
"10960","20","0.02","true","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0","0","0.205","0.008","10"
"10959","20","0.02","true","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0","0","0.165","0.008","10"
"10955","20","0.02","true","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0","0","0.24","0.008000000000000002","10"
"10962","20","0.02","true","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0","0","0.235","0.008","10"
"10961","20","0.02","true","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0","0","0.22","0.007999999999999998","10"
"10963","20","0.02","true","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0","0","0.17","0.008","10"
"10964","20","0.02","true","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0","0","0.2","0.008","10"
"10965","20","0.02","true","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0","0","0.27","0.008000000000000002","10"
"10966","20","0.02","true","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0","0","0.215","0.007999999999999998","10"
"10969","20","0.02","true","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0","0","0.205","0.008","10"
"10968","20","0.02","true","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0","0","0.125","0.008","10"
"10970","20","0.02","true","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0","0","0.245","0.008","10"
"10971","20","0.02","true","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0","0","0.225","0.008","10"
"10972","20","0.02","true","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0","0","0.195","0.008","10"
"10973","20","0.02","true","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0","0","0.22","0.007999999999999998","10"
"10967","20","0.02","true","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0","0","0.195","0.008","10"
"10974","20","0.02","true","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0","0","0.23","0.008","10"
"10975","20","0.02","true","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0","0","0.245","0.008","10"
"10976","20","0.02","true","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0","0","0.185","0.008000000000000002","10"
"10977","20","0.02","true","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0","0","0.19","0.008000000000000002","10"
"10979","20","0.02","true","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0","0","0.19","0.008000000000000002","10"
"10978","20","0.02","true","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0","0","0.175","0.008","10"
"10981","20","0.02","true","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0","0","0.195","0.008","10"
"10982","20","0.02","true","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0","0","0.16","0.008","10"
"10983","20","0.02","true","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0","0","0.17","0.008","10"
"10984","20","0.02","true","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0","0","0.125","0.008","10"
"10980","20","0.02","true","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0","0","0.18","0.008000000000000002","10"
"10986","20","0.02","true","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0","0","0.255","0.008","10"
"10985","20","0.02","true","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0","0","0.215","0.008000000000000002","10"
"10987","20","0.02","true","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0","0","0.29","0.008000000000000002","10"
"10988","20","0.02","true","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0","0","0.17","0.008","10"
"10989","20","0.02","true","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0","0","0.22","0.007999999999999998","10"
"10990","20","0.02","true","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0","0","0.205","0.008000000000000002","10"
"10992","20","0.02","true","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0","0","0.22","0.008000000000000002","10"
"10993","20","0.02","true","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0","0","0.2","0.007999999999999998","10"
"10994","20","0.02","true","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0","0","0.24","0.007999999999999998","10"
"10995","20","0.02","true","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0","0","0.18","0.008","10"
"10996","20","0.02","true","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0","0","0.21","0.007999999999999998","10"
"10997","20","0.02","true","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0","0","0.225","0.008000000000000002","10"
"10991","20","0.02","true","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0","0","0.21","0.008","10"
"10998","20","0.02","true","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0","0","0.17","0.008","10"
"10999","20","0.02","true","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0","0","0.215","0.008","10"
"11000","20","0.02","true","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0","0","0.16","0.008","10"
"11001","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0.02","0","0.275","0.040000000000000015","10"
"11002","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0.03","0","0.2","0.04","10"
"11003","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0.02","0","0.19","0.04","10"
"11005","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0.03","0","0.185","0.04000000000000001","10"
"11007","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0.02","0","0.17","0.04","10"
"11006","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0.04","0","0.235","0.04","10"
"11008","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0.02","0","0.215","0.04","10"
"11009","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0.04","0","0.215","0.04","10"
"11014","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","26","false","1","0.05","0.05","0.12","-0.007438151946151419","10"
"11004","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0.025","0","0.135","0.04","10"
"11010","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0.045","0","0.155","0.04","10"
"11011","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0.03","0","0.205","0.04000000000000001","10"
"11013","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0.035","0","0.28","0.04","10"
"11012","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0.035","0","0.21","0.04","10"
"11015","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0.045","0","0.215","0.04","10"
"11016","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0.03","0","0.23","0.04","10"
"11018","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0.035","0","0.15","0.04","10"
"11019","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0.04","0","0.185","0.04","10"
"11021","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0.03","0","0.2","0.039999999999999994","10"
"11020","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0.02","0","0.23","0.04","10"
"11022","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0.035","0","0.17","0.04","10"
"11023","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0.03","0","0.245","0.04000000000000001","10"
"11026","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0.03","0","0.165","0.04000000000000001","10"
"11017","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0.025","0","0.215","0.04","10"
"11025","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0.025","0","0.195","0.04000000000000001","10"
"11024","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0.035","0","0.165","0.04","10"
"11027","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0.02","0","0.215","0.04","10"
"11028","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0.03","0","0.18","0.04","10"
"11029","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0.025","0","0.16","0.04000000000000001","10"
"11033","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0.035","0","0.2","0.04000000000000001","10"
"11032","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0.04","0","0.25","0.04","10"
"11030","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0.025","0","0.155","0.04000000000000001","10"
"11034","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0.025","0","0.22","0.04000000000000001","10"
"11035","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0.025","0","0.195","0.040000000000000015","10"
"11041","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","26","false","1","0.055","0.055","0.215","-0.006992117878418125","10"
"11036","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0.025","0","0.155","0.04","10"
"11031","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0.04","0","0.195","0.04","10"
"11037","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0.04","0","0.18","0.04","10"
"11038","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0.035","0","0.21","0.04","10"
"11039","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0.035","0","0.21","0.04000000000000001","10"
"11040","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0.01","0","0.18","0.04","10"
"11046","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","26","false","1","0.055","0.055","0.145","-0.007244045894275516","10"
"11042","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0.025","0","0.2","0.04","10"
"11043","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0.025","0","0.185","0.04","10"
"11047","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0.02","0","0.215","0.040000000000000015","10"
"11045","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0.04","0","0.175","0.04","10"
"11048","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0.02","0","0.2","0.040000000000000015","10"
"11049","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0.025","0","0.18","0.04","10"
"11053","20","0.04","false","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","26","false","1","0.04","0.04","0.11","-0.001156401303502841","10"
"11050","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0.03","0","0.215","0.04000000000000001","10"
"11051","20","0.04","false","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0.01","0","0.18","0.04","10"
"11044","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0.035","0","0.205","0.04","10"
"11052","20","0.04","false","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0.025","0","0.145","0.04","10"
"11054","20","0.04","false","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0.02","0","0.2","0.04000000000000001","10"
"11055","20","0.04","false","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0.04","0","0.27","0.04000000000000001","10"
"11056","20","0.04","false","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0.015","0","0.175","0.04","10"
"11057","20","0.04","false","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0.025","0","0.19","0.04000000000000002","10"
"11063","20","0.04","false","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","26","false","1","0.03","0.03","0.115","-1.0577831333222475E-4","10"
"11064","20","0.04","false","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","26","false","1","0.035","0.035","0.155","-8.249248791516257E-5","10"
"11058","20","0.04","false","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0.015","0","0.16","0.04000000000000001","10"
"11066","20","0.04","false","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","26","false","1","0.055","0.055","0.175","-0.00685583227237806","10"
"11067","20","0.04","false","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","26","false","1","0.035","0.035","0.105","-0.002836995607189938","10"
"11069","20","0.04","false","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","26","false","1","0.05","0.05","0.165","-0.012078677428202329","10"
"11060","20","0.04","false","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0.035","0","0.23","0.04000000000000001","10"
"11061","20","0.04","false","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0.025","0","0.175","0.04000000000000001","10"
"11062","20","0.04","false","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0.015","0","0.185","0.04000000000000001","10"
"11065","20","0.04","false","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0.035","0","0.185","0.039999999999999994","10"
"11068","20","0.04","false","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0.04","0","0.155","0.04","10"
"11070","20","0.04","false","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0.035","0","0.195","0.04000000000000001","10"
"11071","20","0.04","false","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0.03","0","0.25","0.04","10"
"11072","20","0.04","false","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0.025","0","0.185","0.04","10"
"11059","20","0.04","false","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0.03","0","0.195","0.04","10"
"11073","20","0.04","false","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0.025","0","0.23","0.04","10"
"11074","20","0.04","false","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0.02","0","0.275","0.04","10"
"11075","20","0.04","false","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0.025","0","0.19","0.04","10"
"11076","20","0.04","false","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0.025","0","0.16","0.039999999999999994","10"
"11077","20","0.04","false","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0.03","0","0.195","0.04000000000000001","10"
"11078","20","0.04","false","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0.05","0","0.195","0.04000000000000001","10"
"11080","20","0.04","false","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0.035","0","0.175","0.03999999999999999","10"
"11081","20","0.04","false","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0.025","0","0.195","0.04000000000000001","10"
"11082","20","0.04","false","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0.035","0","0.21","0.04","10"
"11083","20","0.04","false","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0.02","0","0.165","0.04","10"
"11084","20","0.04","false","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0.025","0","0.205","0.04","10"
"11085","20","0.04","false","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0.035","0","0.22","0.04","10"
"11079","20","0.04","false","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0.03","0","0.205","0.04","10"
"11086","20","0.04","false","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0.01","0","0.16","0.04","10"
"11087","20","0.04","false","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0.025","0","0.195","0.04","10"
"11088","20","0.04","false","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0.02","0","0.2","0.04000000000000001","10"
"11089","20","0.04","false","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0.04","0","0.155","0.039999999999999994","10"
"11091","20","0.04","false","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0.03","0","0.22","0.04","10"
"11090","20","0.04","false","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0.035","0","0.175","0.04","10"
"11093","20","0.04","false","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0.025","0","0.205","0.04","10"
"11094","20","0.04","false","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0.03","0","0.185","0.04","10"
"11095","20","0.04","false","false","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","425","true","400","0.02","0","0.18","0.04","10"
